Source_DC,Destination_DC,SKU,PerUnitTransportationCost,TransitTimeDays
DC_4,DC_6,SKU_26,4.406441719401783,9
DC_4,DC_6,SKU_27,1.8220751179444739,7
DC_4,DC_6,SKU_28,3.659705443386067,2
DC_4,DC_6,SKU_29,1.9018053455629371,8
DC_4,DC_6,SKU_30,0.5976504287399373,3
DC_4,DC_6,SKU_31,4.000592330368415,6
DC_4,DC_6,SKU_32,3.0452158748661953,5
DC_4,DC_6,SKU_33,2.1928571094633,8
DC_4,DC_6,SKU_34,2.1328961764779653,1
DC_4,DC_6,SKU_35,4.498889512264327,4
DC_4,DC_6,SKU_36,3.7779011928474717,9
DC_4,DC_6,SKU_37,2.0398388259139586,1
DC_4,DC_6,SKU_38,3.7559055799898986,5
DC_4,DC_6,SKU_39,1.9155386791731435,5
DC_4,DC_6,SKU_40,0.6318474939653826,8
DC_4,DC_6,SKU_41,3.6848894342242917,1
DC_4,DC_6,SKU_42,0.8452552975521026,8
DC_4,DC_6,SKU_43,1.370026551254235,1
DC_4,DC_6,SKU_44,1.9193737606640757,9
DC_4,DC_6,SKU_45,1.5686871906298991,9
DC_4,DC_6,SKU_46,3.7273165117104097,6
DC_4,DC_6,SKU_47,1.7026640831617779,5
DC_4,DC_6,SKU_48,1.5940603869020091,7
DC_4,DC_6,SKU_49,1.0656765793045204,1
DC_4,DC_6,SKU_50,1.35470634647459,4
DC_4,DC_7,SKU_1,4.551405078085209,8
DC_4,DC_7,SKU_2,0.9734879985717637,4
DC_4,DC_7,SKU_3,3.4293728534834504,7
DC_4,DC_7,SKU_4,2.3796885513783916,7
DC_4,DC_7,SKU_5,1.7314987321465596,8
DC_4,DC_7,SKU_6,3.1831635885471594,7
DC_4,DC_7,SKU_7,2.831925794821344,7
DC_4,DC_7,SKU_8,3.9914253029485702,8
DC_4,DC_7,SKU_9,4.797603138252509,2
DC_4,DC_7,SKU_10,4.752576924118223,7
DC_4,DC_7,SKU_11,1.4407615795138977,9
DC_4,DC_7,SKU_12,2.595765099503739,1
DC_4,DC_7,SKU_13,2.937186152593191,2
DC_4,DC_7,SKU_14,3.119651612666339,8
DC_4,DC_7,SKU_15,2.7667374556548032,4
DC_4,DC_7,SKU_16,4.6217073313001915,5
DC_4,DC_7,SKU_17,2.0226553966634713,8
DC_4,DC_7,SKU_18,3.2287375264237377,9
DC_4,DC_7,SKU_19,0.6773791330416334,5
DC_4,DC_7,SKU_20,3.116542765678809,5
DC_4,DC_7,SKU_21,4.8553905467810985,6
DC_4,DC_7,SKU_22,3.2024064569288666,9
DC_4,DC_7,SKU_23,3.405181427374139,7
DC_4,DC_7,SKU_24,3.797948537977543,3
DC_4,DC_7,SKU_25,4.963243066086337,7
DC_4,DC_7,SKU_26,1.7589511889916838,2
DC_4,DC_7,SKU_27,2.4205566748726373,8
DC_4,DC_7,SKU_28,2.3614948561244313,1
DC_4,DC_7,SKU_29,3.620303840430698,8
DC_4,DC_7,SKU_30,2.4827140132662864,1
DC_4,DC_7,SKU_31,2.9695093666835524,2
DC_4,DC_7,SKU_32,4.4301250302864705,1
DC_4,DC_7,SKU_33,3.471511237313574,8
DC_4,DC_7,SKU_34,1.9808320075732757,6
DC_4,DC_7,SKU_35,2.361798039111484,9
DC_4,DC_7,SKU_36,3.8664755054937014,7
DC_4,DC_7,SKU_37,2.2822451484596002,9
DC_4,DC_7,SKU_38,1.8995315165189934,9
DC_4,DC_7,SKU_39,3.8086304733805707,6
DC_4,DC_7,SKU_40,4.94766755024707,4
DC_4,DC_7,SKU_41,0.7620702386912386,6
DC_4,DC_7,SKU_42,3.140366535353043,9
DC_4,DC_7,SKU_43,1.2060618086575405,2
DC_4,DC_7,SKU_44,2.2426072169156375,9
DC_4,DC_7,SKU_45,1.7072924019249769,4
DC_4,DC_7,SKU_46,3.7465212069930742,8
DC_4,DC_7,SKU_47,2.708646355706193,5
DC_4,DC_7,SKU_48,3.985936789068579,4
DC_4,DC_7,SKU_49,2.9871675052049307,9
DC_4,DC_7,SKU_50,4.794902511444833,6
DC_4,DC_8,SKU_1,1.7098769524055297,8
DC_4,DC_8,SKU_2,3.7527764175509555,3
DC_4,DC_8,SKU_3,1.3919281935598384,5
DC_4,DC_8,SKU_4,2.9263720735729146,6
DC_4,DC_8,SKU_5,2.6789591270643873,6
DC_4,DC_8,SKU_6,3.2176419964800234,2
DC_4,DC_8,SKU_7,4.985821779266479,1
DC_4,DC_8,SKU_8,0.6478551398317836,7
DC_4,DC_8,SKU_9,4.579939836283995,7
DC_4,DC_8,SKU_10,0.7811589261101939,3
DC_4,DC_8,SKU_11,1.53677782181554,4
DC_4,DC_8,SKU_12,2.06279813437564,1
DC_4,DC_8,SKU_13,4.766893280343803,3
DC_4,DC_8,SKU_14,4.151596726182568,2
DC_4,DC_8,SKU_15,4.333861641001288,1
DC_4,DC_8,SKU_16,3.948580762508256,7
DC_4,DC_8,SKU_17,1.4885696001912185,6
DC_4,DC_8,SKU_18,4.084032962920142,9
DC_4,DC_8,SKU_19,3.7128107653914717,2
DC_4,DC_8,SKU_20,3.8919569092027357,1
DC_4,DC_8,SKU_21,1.0267898584183819,6
DC_4,DC_8,SKU_22,3.8732642797449803,8
DC_4,DC_8,SKU_23,3.166220656293823,2
DC_4,DC_8,SKU_24,2.1190523602186833,3
DC_4,DC_8,SKU_25,4.866973469978438,8
DC_4,DC_8,SKU_26,1.708272127637759,4
DC_4,DC_8,SKU_27,2.2262406815982128,7
DC_4,DC_8,SKU_28,1.2365404867837753,1
DC_4,DC_8,SKU_29,3.217067407787531,7
DC_4,DC_8,SKU_30,2.348673780053425,1
DC_4,DC_8,SKU_31,2.249036378019277,5
DC_4,DC_8,SKU_32,1.0878547170081188,8
DC_4,DC_8,SKU_33,2.3509863064905656,7
DC_4,DC_8,SKU_34,1.4980077137009589,1
DC_4,DC_8,SKU_35,4.833310975918834,7
DC_4,DC_8,SKU_36,0.8602853113803453,8
DC_4,DC_8,SKU_37,0.5448615563053332,3
DC_4,DC_8,SKU_38,4.134316413033388,4
DC_4,DC_8,SKU_39,3.0182758504012575,7
DC_4,DC_8,SKU_40,2.069916874723807,5
DC_4,DC_8,SKU_41,0.7354978578529827,1
DC_4,DC_8,SKU_42,4.304798648782522,7
DC_4,DC_8,SKU_43,0.9089444226634177,2
DC_4,DC_8,SKU_44,1.4423795186983441,9
DC_4,DC_8,SKU_45,1.2006166899016981,7
DC_4,DC_8,SKU_46,3.3229136165461814,2
DC_4,DC_8,SKU_47,4.8190270389697165,7
DC_4,DC_8,SKU_48,0.7999692342048774,1
DC_4,DC_8,SKU_49,3.7839673020815656,3
DC_4,DC_8,SKU_50,0.860082213909557,8
DC_4,DC_9,SKU_1,4.287269568910169,2
DC_4,DC_9,SKU_2,1.5467173796694018,8
DC_4,DC_9,SKU_3,1.9674772548745705,7
DC_4,DC_9,SKU_4,4.663796876569198,3
DC_4,DC_9,SKU_5,3.5119193736357577,7
DC_4,DC_9,SKU_6,3.7155305574192035,4
DC_4,DC_9,SKU_7,1.348249337580025,1
DC_4,DC_9,SKU_8,3.015289581216696,7
DC_4,DC_9,SKU_9,4.906684811320323,1
DC_4,DC_9,SKU_10,3.0161149540833576,3
DC_4,DC_9,SKU_11,1.5830671537664842,1
DC_4,DC_9,SKU_12,1.9278004269915738,5
DC_4,DC_9,SKU_13,3.1354445094295964,4
DC_4,DC_9,SKU_14,1.6641728164592902,9
DC_4,DC_9,SKU_15,3.708564313377834,1
DC_4,DC_9,SKU_16,0.7382117100596821,4
DC_4,DC_9,SKU_17,4.798288222151596,5
DC_4,DC_9,SKU_18,3.1714186329831238,9
DC_4,DC_9,SKU_19,2.3151393726185896,6
DC_4,DC_9,SKU_20,1.1967862759135472,4
DC_4,DC_9,SKU_21,4.184360646728862,5
DC_4,DC_9,SKU_22,3.0205219235420677,5
DC_4,DC_9,SKU_23,2.0351719661885737,7
DC_4,DC_9,SKU_24,2.97394048069709,1
DC_4,DC_9,SKU_25,0.8532944080412443,4
DC_4,DC_9,SKU_26,3.3656965892795876,8
DC_4,DC_9,SKU_27,1.71807621935779,8
DC_4,DC_9,SKU_28,3.0601463263012234,9
DC_4,DC_9,SKU_29,3.4795032161368065,2
DC_4,DC_9,SKU_30,3.828034616500706,2
DC_4,DC_9,SKU_31,2.4694083619592093,1
DC_4,DC_9,SKU_32,2.618154497709777,1
DC_4,DC_9,SKU_33,1.7914405976219447,9
DC_4,DC_9,SKU_34,2.542814748715369,8
DC_4,DC_9,SKU_35,3.628039171755953,3
DC_4,DC_9,SKU_36,4.344797809965561,3
DC_4,DC_9,SKU_37,1.7254192873148724,1
DC_4,DC_9,SKU_38,2.5085956074346667,5
DC_4,DC_9,SKU_39,3.183771198616077,4
DC_4,DC_9,SKU_40,1.455248818784815,9
DC_4,DC_9,SKU_41,2.854788121851124,6
DC_4,DC_9,SKU_42,4.5482026764345616,7
DC_4,DC_9,SKU_43,4.412935259866482,9
DC_4,DC_9,SKU_44,1.6151559930810808,6
DC_4,DC_9,SKU_45,3.527716498511379,2
DC_4,DC_9,SKU_46,3.778222702313481,8
DC_4,DC_9,SKU_47,3.155768481423848,8
DC_4,DC_9,SKU_48,3.7646067580257325,6
DC_4,DC_9,SKU_49,2.3286488237485767,6
DC_4,DC_9,SKU_50,4.0076735759803785,1
DC_4,DC_10,SKU_1,4.182622886278475,4
DC_4,DC_10,SKU_2,1.7862865189853425,6
DC_4,DC_10,SKU_3,3.6179529246349347,2
DC_4,DC_10,SKU_4,3.6478754168115737,4
DC_4,DC_10,SKU_5,1.1227891368565606,1
DC_4,DC_10,SKU_6,4.6840627518372635,9
DC_4,DC_10,SKU_7,3.3771866024424897,8
DC_4,DC_10,SKU_8,2.5538604787059094,7
DC_4,DC_10,SKU_9,1.6514264336549576,2
DC_4,DC_10,SKU_10,3.903602246346354,3
DC_4,DC_10,SKU_11,3.208916088385036,6
DC_4,DC_10,SKU_12,4.526364068740855,4
DC_4,DC_10,SKU_13,3.7597386019912005,6
DC_4,DC_10,SKU_14,3.585707459711064,2
DC_4,DC_10,SKU_15,2.439236014332471,2
DC_4,DC_10,SKU_16,2.471098083576482,9
DC_4,DC_10,SKU_17,1.3024918059269734,8
DC_4,DC_10,SKU_18,3.135025820738511,7
DC_4,DC_10,SKU_19,1.9425541370742456,5
DC_4,DC_10,SKU_20,1.8327954450154933,2
DC_4,DC_10,SKU_21,2.115503456356687,3
DC_4,DC_10,SKU_22,2.0602344255616005,4
DC_4,DC_10,SKU_23,4.081842903202734,5
DC_4,DC_10,SKU_24,3.905551503060787,6
DC_4,DC_10,SKU_25,2.275480081766179,1
DC_4,DC_10,SKU_26,1.086430946410809,1
DC_4,DC_10,SKU_27,3.4086430045564517,4
DC_4,DC_10,SKU_28,1.6085671125903584,8
DC_4,DC_10,SKU_29,4.237860941087401,7
DC_4,DC_10,SKU_30,4.36435235838311,8
DC_4,DC_10,SKU_31,2.8542110036269217,6
DC_4,DC_10,SKU_32,2.998831213976816,6
DC_4,DC_10,SKU_33,3.449461902982976,1
DC_4,DC_10,SKU_34,3.885555661393802,3
DC_4,DC_10,SKU_35,1.8921585293600578,5
DC_4,DC_10,SKU_36,2.8830770632070366,6
DC_4,DC_10,SKU_37,2.1769570845236625,3
DC_4,DC_10,SKU_38,0.8273131779973842,3
DC_4,DC_10,SKU_39,2.1149091094723644,2
DC_4,DC_10,SKU_40,1.8703543511812248,8
DC_4,DC_10,SKU_41,3.854289826136928,4
DC_4,DC_10,SKU_42,1.5224345502440202,6
DC_4,DC_10,SKU_43,2.567057045777702,1
DC_4,DC_10,SKU_44,4.093179093186914,4
DC_4,DC_10,SKU_45,2.9528753578695057,4
DC_4,DC_10,SKU_46,1.5229493198151234,4
DC_4,DC_10,SKU_47,2.741894238027584,6
DC_4,DC_10,SKU_48,1.482229394516722,7
DC_4,DC_10,SKU_49,2.3679822958471965,3
DC_4,DC_10,SKU_50,3.674103665873532,7
DC_5,DC_1,SKU_1,2.608708145546794,1
DC_5,DC_1,SKU_2,4.490784062742232,7
DC_5,DC_1,SKU_3,4.22411547866316,5
DC_5,DC_1,SKU_4,0.6582064642182563,6
DC_5,DC_1,SKU_5,2.0181158526077585,1
DC_5,DC_1,SKU_6,4.359938656037133,4
DC_5,DC_1,SKU_7,0.518477913038518,9
DC_5,DC_1,SKU_8,2.3748621683618776,8
DC_5,DC_1,SKU_9,1.2244299425931864,4
DC_5,DC_1,SKU_10,3.689596692077693,2
DC_5,DC_1,SKU_11,4.4983997983601824,8
DC_5,DC_1,SKU_12,4.723014381846834,1
DC_5,DC_1,SKU_13,3.9391321913122797,9
DC_5,DC_1,SKU_14,3.06584247109912,9
DC_5,DC_1,SKU_15,4.340594989411489,1
DC_5,DC_1,SKU_16,4.469925817521458,9
DC_5,DC_1,SKU_17,0.8333370824470148,3
DC_5,DC_1,SKU_18,2.3355240655108567,9
DC_5,DC_1,SKU_19,1.0138270110670948,9
DC_5,DC_1,SKU_20,3.1430650605936257,8
DC_5,DC_1,SKU_21,0.5064275438562953,9
DC_5,DC_1,SKU_22,1.2901089993557733,6
DC_5,DC_1,SKU_23,3.0754183353353444,9
DC_5,DC_1,SKU_24,1.7908099054123998,1
DC_5,DC_1,SKU_25,3.191843749723379,6
DC_5,DC_1,SKU_26,0.7902534140895281,2
DC_5,DC_1,SKU_27,4.067780203730872,4
DC_5,DC_1,SKU_28,1.545303443434037,8
DC_5,DC_1,SKU_29,1.9771479017480167,5
DC_5,DC_1,SKU_30,4.415112164840745,6
DC_5,DC_1,SKU_31,3.215318954991107,3
DC_5,DC_1,SKU_32,1.7926596269468045,5
DC_5,DC_1,SKU_33,2.540373037809206,2
DC_5,DC_1,SKU_34,3.1466466802831916,7
DC_5,DC_1,SKU_35,2.0975686976131103,7
DC_5,DC_1,SKU_36,2.9854467381842507,4
DC_5,DC_1,SKU_37,1.7348527445016881,4
DC_5,DC_1,SKU_38,4.4363618307003865,9
DC_5,DC_1,SKU_39,4.735466123543085,1
DC_5,DC_1,SKU_40,2.9774538527899796,6
DC_5,DC_1,SKU_41,1.0623045473780812,1
DC_5,DC_1,SKU_42,3.5976093121114596,1
DC_5,DC_1,SKU_43,1.6459775889460107,7
DC_5,DC_1,SKU_44,1.9078008260255066,1
DC_5,DC_1,SKU_45,2.8706772472268605,3
DC_5,DC_1,SKU_46,2.909360009801605,1
DC_5,DC_1,SKU_47,3.8276359424785102,8
DC_5,DC_1,SKU_48,2.0016689340903344,2
DC_5,DC_1,SKU_49,3.9829778928230404,1
DC_5,DC_1,SKU_50,3.4993662430342267,9
DC_5,DC_2,SKU_1,2.7890777780783553,1
DC_5,DC_2,SKU_2,1.5600467056752556,6
DC_5,DC_2,SKU_3,4.710871676860477,3
DC_5,DC_2,SKU_4,3.6940327260078765,7
DC_5,DC_2,SKU_5,4.100686917762878,2
DC_5,DC_2,SKU_6,4.888600408777814,6
DC_5,DC_2,SKU_7,1.4687107060362543,2
DC_5,DC_2,SKU_8,0.7696631989448666,1
DC_5,DC_2,SKU_9,2.3225049436439678,2
DC_5,DC_2,SKU_10,0.9005438070320397,5
DC_5,DC_2,SKU_11,1.9543741243581985,5
DC_5,DC_2,SKU_12,1.2043814603708354,6
DC_5,DC_2,SKU_13,3.286046300210133,5
DC_5,DC_2,SKU_14,1.7997773651488107,4
DC_5,DC_2,SKU_15,4.616371979274471,9
DC_5,DC_2,SKU_16,3.7363986301809518,2
DC_5,DC_2,SKU_17,0.8843381726371938,9
DC_5,DC_2,SKU_18,1.9894637642153135,7
DC_5,DC_2,SKU_19,2.5198311454340137,6
DC_5,DC_2,SKU_20,0.8228090468634124,7
DC_5,DC_2,SKU_21,4.587845482708563,3
DC_5,DC_2,SKU_22,0.5873056052819694,9
DC_5,DC_2,SKU_23,4.593140127741998,7
DC_5,DC_2,SKU_24,0.8235802279240052,6
DC_5,DC_2,SKU_25,4.427736053689941,9
DC_5,DC_2,SKU_26,1.4028444056595806,9
DC_5,DC_2,SKU_27,1.3084304807990386,9
DC_5,DC_2,SKU_28,4.810907089620008,3
DC_5,DC_2,SKU_29,2.423784009166923,5
DC_5,DC_2,SKU_30,2.013386424861874,2
DC_5,DC_2,SKU_31,4.35166335316084,9
DC_5,DC_2,SKU_32,2.6522765037996936,6
DC_5,DC_2,SKU_33,1.3599753021101524,8
DC_5,DC_2,SKU_34,3.6687900028761042,5
DC_5,DC_2,SKU_35,3.9525502737165032,9
DC_5,DC_2,SKU_36,0.8380530956952915,4
DC_5,DC_2,SKU_37,2.5946913759786474,6
DC_5,DC_2,SKU_38,0.9782533020674111,1
DC_5,DC_2,SKU_39,1.1722972480419753,2
DC_5,DC_2,SKU_40,3.4671082427547977,9
DC_5,DC_2,SKU_41,4.553420731028296,2
DC_5,DC_2,SKU_42,4.257047427639762,2
DC_5,DC_2,SKU_43,2.6753100643535186,8
DC_5,DC_2,SKU_44,0.5164534010509217,2
DC_5,DC_2,SKU_45,2.3979840887125663,3
DC_5,DC_2,SKU_46,4.364787125364171,8
DC_5,DC_2,SKU_47,3.3951637628139224,3
DC_5,DC_2,SKU_48,3.9437173585263063,6
DC_5,DC_2,SKU_49,1.5394068973762864,1
DC_5,DC_2,SKU_50,4.105238302288214,9
DC_5,DC_3,SKU_1,2.673798103369862,5
DC_5,DC_3,SKU_2,0.8136081352855383,4
DC_5,DC_3,SKU_3,1.4691167728457382,4
DC_5,DC_3,SKU_4,2.2071451919188396,8
DC_5,DC_3,SKU_5,0.9449300419819311,5
DC_5,DC_3,SKU_6,4.327302433896801,4
DC_5,DC_3,SKU_7,2.972428755298322,9
DC_5,DC_3,SKU_8,2.2200679400652112,9
DC_5,DC_3,SKU_9,3.6413174588153074,6
DC_5,DC_3,SKU_10,3.443348988300864,7
DC_5,DC_3,SKU_11,2.4220060088870037,3
DC_5,DC_3,SKU_12,0.7405642067216818,1
DC_5,DC_3,SKU_13,2.638268897101827,5
DC_5,DC_3,SKU_14,2.222281360929971,6
DC_5,DC_3,SKU_15,1.8754182357628255,9
DC_5,DC_3,SKU_16,4.402184679505049,4
DC_5,DC_3,SKU_17,0.8257522921893965,1
DC_5,DC_3,SKU_18,3.934827103987767,2
DC_5,DC_3,SKU_19,1.5932541275916978,8
DC_5,DC_3,SKU_20,0.9189822042877553,4
DC_5,DC_3,SKU_21,2.1192120528645493,5
DC_5,DC_3,SKU_22,1.8176579003172595,1
DC_5,DC_3,SKU_23,2.8910297895647408,1
DC_5,DC_3,SKU_24,4.860355379370349,2
DC_5,DC_3,SKU_25,1.8416766032445002,7
DC_5,DC_3,SKU_26,4.291495256593316,1
DC_5,DC_3,SKU_27,4.326932694555176,7
DC_5,DC_3,SKU_28,1.0057372219501732,6
DC_5,DC_3,SKU_29,3.3918257084491925,9
DC_5,DC_3,SKU_30,2.9597672284865197,9
DC_5,DC_3,SKU_31,2.091088056345238,8
DC_5,DC_3,SKU_32,0.6746582651531094,2
DC_5,DC_3,SKU_33,2.789113733282192,1
DC_5,DC_3,SKU_34,4.706699181997106,9
DC_5,DC_3,SKU_35,4.291405287583108,7
DC_5,DC_3,SKU_36,4.448333054278161,9
DC_5,DC_3,SKU_37,4.121747677834124,6
DC_5,DC_3,SKU_38,0.6398065861000535,4
DC_5,DC_3,SKU_39,4.109913539761354,1
DC_5,DC_3,SKU_40,1.5797700667563408,6
DC_5,DC_3,SKU_41,1.2183474054804806,4
DC_5,DC_3,SKU_42,3.108817017228974,9
DC_5,DC_3,SKU_43,2.550315269098401,1
DC_5,DC_3,SKU_44,4.193781065171829,1
DC_5,DC_3,SKU_45,0.6745975462799936,1
DC_5,DC_3,SKU_46,2.159163158017826,3
DC_5,DC_3,SKU_47,2.077892111557161,3
DC_5,DC_3,SKU_48,4.261497836568092,7
DC_5,DC_3,SKU_49,1.5855995121711253,4
DC_5,DC_3,SKU_50,1.6192642720578108,9
DC_5,DC_4,SKU_1,4.126576291400486,7
DC_5,DC_4,SKU_2,3.2299768839914047,7
DC_5,DC_4,SKU_3,2.7691855735686417,5
DC_5,DC_4,SKU_4,0.6639144948577407,3
DC_5,DC_4,SKU_5,4.523819713774571,1
DC_5,DC_4,SKU_6,2.9781074511265757,1
DC_5,DC_4,SKU_7,1.8937996202570542,3
DC_5,DC_4,SKU_8,4.066981145382277,8
DC_5,DC_4,SKU_9,2.308160563707628,4
DC_5,DC_4,SKU_10,2.2256650515876912,4
DC_5,DC_4,SKU_11,0.5423893518760039,9
DC_5,DC_4,SKU_12,1.779297300929567,4
DC_5,DC_4,SKU_13,3.3626015047762956,2
DC_5,DC_4,SKU_14,4.985634707054843,5
DC_5,DC_4,SKU_15,4.383338209139639,9
DC_5,DC_4,SKU_16,4.027873327275152,9
DC_5,DC_4,SKU_17,2.775977752411449,9
DC_5,DC_4,SKU_18,1.177749288808336,9
DC_5,DC_4,SKU_19,3.596985137334811,1
DC_5,DC_4,SKU_20,4.078795320714579,1
DC_5,DC_4,SKU_21,2.691871449456101,8
DC_5,DC_4,SKU_22,4.23242991695291,9
DC_5,DC_4,SKU_23,4.6844171703224555,7
DC_5,DC_4,SKU_24,1.727572517149306,2
DC_5,DC_4,SKU_25,4.49527065166796,2
DC_5,DC_4,SKU_26,1.6113443561017813,1
DC_5,DC_4,SKU_27,2.317893274863876,9
DC_5,DC_4,SKU_28,4.744895503433674,8
DC_5,DC_4,SKU_29,2.5252336874925145,3
DC_5,DC_4,SKU_30,2.2464443090487074,2
DC_5,DC_4,SKU_31,1.1967920672910233,3
DC_5,DC_4,SKU_32,2.8478445160591157,8
DC_5,DC_4,SKU_33,2.4459672502242635,4
DC_5,DC_4,SKU_34,4.878327357284187,5
DC_5,DC_4,SKU_35,2.766612925568501,1
DC_5,DC_4,SKU_36,0.7622388570225851,1
DC_5,DC_4,SKU_37,3.0051916544878425,1
DC_5,DC_4,SKU_38,0.540493957774651,4
DC_5,DC_4,SKU_39,2.4474518676868717,2
DC_5,DC_4,SKU_40,3.4164595726748215,8
DC_5,DC_4,SKU_41,3.1555733266694395,6
DC_5,DC_4,SKU_42,1.8943120253897596,9
DC_5,DC_4,SKU_43,4.975673842498731,9
DC_5,DC_4,SKU_44,4.6545068614335285,1
DC_5,DC_4,SKU_45,1.0719617619683317,5
DC_5,DC_4,SKU_46,4.260072672907919,2
DC_5,DC_4,SKU_47,3.4440349009994344,7
DC_5,DC_4,SKU_48,4.50387045632921,8
DC_5,DC_4,SKU_49,1.9469382457904212,7
DC_5,DC_4,SKU_50,3.26030830934977,4
DC_5,DC_5,SKU_1,1.9073350228478008,7
DC_5,DC_5,SKU_2,0.6268610320124997,7
DC_5,DC_5,SKU_3,3.7579512390606116,5
DC_5,DC_5,SKU_4,4.63228265920981,2
DC_5,DC_5,SKU_5,3.5978058081921054,5
DC_5,DC_5,SKU_6,2.8270306888561376,8
DC_5,DC_5,SKU_7,1.8996650026715163,9
DC_5,DC_5,SKU_8,0.5485927657528038,7
DC_5,DC_5,SKU_9,4.583584293558915,8
DC_5,DC_5,SKU_10,2.9031625094209548,8
DC_5,DC_5,SKU_11,3.127669426389836,1
DC_5,DC_5,SKU_12,0.8170730495013123,1
DC_5,DC_5,SKU_13,2.654157742561995,2
DC_5,DC_5,SKU_14,4.753051019351991,7
DC_5,DC_5,SKU_15,4.6021605251275695,8
DC_5,DC_5,SKU_16,3.520869906039259,7
DC_5,DC_5,SKU_17,3.9378343834652805,6
DC_5,DC_5,SKU_18,3.823425677641584,9
DC_5,DC_5,SKU_19,1.3885196769100927,7
DC_5,DC_5,SKU_20,3.8131427658220796,3
DC_5,DC_5,SKU_21,3.4529134116812297,5
DC_5,DC_5,SKU_22,3.9860282173180925,4
DC_5,DC_5,SKU_23,0.7088129870680655,9
DC_5,DC_5,SKU_24,3.739817927162658,8
DC_5,DC_5,SKU_25,4.510403588308143,5
DC_5,DC_5,SKU_26,3.280159375651789,4
DC_5,DC_5,SKU_27,3.4503323545144284,5
DC_5,DC_5,SKU_28,4.505993017495502,3
DC_5,DC_5,SKU_29,2.8324576536792057,6
DC_5,DC_5,SKU_30,1.9149534761513243,5
DC_5,DC_5,SKU_31,3.8167858293987886,6
DC_5,DC_5,SKU_32,2.3491980723324124,7
DC_5,DC_5,SKU_33,2.473286075145365,5
DC_5,DC_5,SKU_34,4.368865125582801,6
DC_5,DC_5,SKU_35,3.90305115417296,8
DC_5,DC_5,SKU_36,4.572328460764613,3
DC_5,DC_5,SKU_37,2.202564117571911,3
DC_5,DC_5,SKU_38,0.9542645673621828,8
DC_5,DC_5,SKU_39,2.5524478699816626,4
DC_5,DC_5,SKU_40,2.7564866316405983,1
DC_5,DC_5,SKU_41,4.916514179431082,4
DC_5,DC_5,SKU_42,1.5264517005607332,3
DC_5,DC_5,SKU_43,3.166556822441721,9
DC_5,DC_5,SKU_44,1.1521963719927526,6
DC_5,DC_5,SKU_45,3.2228206404698465,3
DC_5,DC_5,SKU_46,1.0087383552552955,2
DC_5,DC_5,SKU_47,2.7721976184023003,7
DC_5,DC_5,SKU_48,4.4897697004521,4
DC_5,DC_5,SKU_49,1.0898593776711638,3
DC_5,DC_5,SKU_50,2.5947754993736587,6
DC_5,DC_6,SKU_1,4.76288104656633,8
DC_5,DC_6,SKU_2,3.3617280953364514,7
DC_5,DC_6,SKU_3,2.832798319848793,1
DC_5,DC_6,SKU_4,4.702943383306778,5
DC_5,DC_6,SKU_5,1.6374463697802384,7
DC_5,DC_6,SKU_6,3.9214024299699073,4
DC_5,DC_6,SKU_7,4.0759830157905,8
DC_5,DC_6,SKU_8,4.561402471873589,7
DC_5,DC_6,SKU_9,1.7024445296873334,8
DC_5,DC_6,SKU_10,4.344161276992727,9
DC_5,DC_6,SKU_11,3.2524505404070636,5
DC_5,DC_6,SKU_12,3.7161604237201598,4
DC_5,DC_6,SKU_13,0.550996669420194,9
DC_5,DC_6,SKU_14,4.880274311462195,6
DC_5,DC_6,SKU_15,1.648320029484038,9
DC_5,DC_6,SKU_16,2.9587571024528128,1
DC_5,DC_6,SKU_17,4.763425991269069,2
DC_5,DC_6,SKU_18,3.0271296243510863,1
DC_5,DC_6,SKU_19,2.490771833366871,9
DC_5,DC_6,SKU_20,4.494237482722797,9
DC_5,DC_6,SKU_21,3.259266623344027,7
DC_5,DC_6,SKU_22,1.240601651210763,9
DC_5,DC_6,SKU_23,2.453219908151813,8
DC_5,DC_6,SKU_24,4.007987909578678,7
DC_5,DC_6,SKU_25,3.199486046237486,8
DC_5,DC_6,SKU_26,1.7803038188409985,6
DC_5,DC_6,SKU_27,0.7520103902255006,7
DC_5,DC_6,SKU_28,4.382468498566515,1
DC_5,DC_6,SKU_29,4.155861459307552,9
DC_5,DC_6,SKU_30,4.614531991999176,2
DC_5,DC_6,SKU_31,4.682334047315931,1
DC_5,DC_6,SKU_32,0.7272836187452696,5
DC_5,DC_6,SKU_33,2.5001599009000595,6
DC_5,DC_6,SKU_34,4.176502175739338,6
DC_5,DC_6,SKU_35,0.5018069481140295,8
DC_5,DC_6,SKU_36,3.851894113098258,5
DC_5,DC_6,SKU_37,1.3617032670865374,2
DC_5,DC_6,SKU_38,2.5157916373153353,5
DC_5,DC_6,SKU_39,1.0676889332951756,2
DC_5,DC_6,SKU_40,1.1635367021370553,2
DC_5,DC_6,SKU_41,3.4694144007306758,5
DC_5,DC_6,SKU_42,0.9255035514847471,1
DC_5,DC_6,SKU_43,4.966689733617471,1
DC_5,DC_6,SKU_44,3.0664062852192675,1
DC_5,DC_6,SKU_45,2.873731750512177,9
DC_5,DC_6,SKU_46,2.7683153588679095,1
DC_5,DC_6,SKU_47,4.674535436747837,1
DC_5,DC_6,SKU_48,4.767913199936718,1
DC_5,DC_6,SKU_49,2.0345907751521524,8
DC_5,DC_6,SKU_50,0.8509723988423409,9
